season,week,seasonType,startDateEastern,dayOfWeek,kickoffTimeStr,homeTeam,awayTeam,homeTeamRank,awayTeamRank,isRankedMatchup,stadium,capacity,city,state,neutralSite,isRivalry,conferenceGame,excitementIndex,lowest_price,average_price,listing_count,group_price_2,group_price_4,lowest_price_upper,lowest_price_lower
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Coastal Carolina,James Madison,,,False,Brooks Stadium,20000.0,Conway,SC,False,False,True,,52,80,770,115,265,30,106
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Marshall,Georgia Southern,,,False,Joan C. Edwards Stadium,38019.0,Huntington,WV,False,False,True,,97,193,236,159,368,47,172
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Old Dominion,Georgia State,,,False,Kornblau Field at S.B. Ballard Stadium,21944.0,Norfolk,VA,False,False,True,,70,70,266,151,386,76,163
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Louisiana,UL Monroe,,,False,Cajun Field,41426.0,Lafayette,LA,False,False,True,,67,225,983,65,252,33,156
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Oklahoma State,Iowa State,,15.0,False,Boone Pickens Stadium,60218.0,Stillwater,OK,False,False,True,,83,178,336,133,114,60,137
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,TCU,Cincinnati,,,False,Amon G. Carter Stadium,45000.0,Fort Worth,TX,False,False,True,,105,246,779,84,371,64,184
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,West Virginia,Texas Tech,,,False,Mountaineer Field at Milan Puskar Stadium,60000.0,Morgantown,WV,False,False,True,,68,102,692,60,135,84,153
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Baylor,Houston,,,False,McLane Stadium,45140.0,Waco,TX,False,True,True,,94,131,254,174,377,71,107
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,BYU,UCF,13.0,,False,LaVell Edwards Stadium,63470.0,Provo,UT,False,False,True,,144,117,590,173,149,25,102
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Kansas State,Colorado,,25.0,False,Bill Snyder Family Football Stadium,50000.0,Manhattan,KS,False,True,True,,31,203,394,124,329,83,101
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,San José State,Fresno State,,,False,,,,,False,True,True,,94,119,950,166,100,57,181
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Hawai'i,Wyoming,,,False,,,,,False,False,True,,60,132,128,177,391,63,198
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Sam Houston,Florida International,,,False,Elliott T. Bowers Stadium[O 1],14000.0,Huntsville,TX,False,False,True,,91,175,340,58,135,50,91
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Virginia,Virginia Tech,,,False,"Carl Smith Center, Home of David A. Harrison III Field at Scott Stadium",61500.0,Charlottesville[g],VA,False,True,True,,116,224,336,105,173,54,80
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Missouri State,Louisiana Tech,,,False,Robert W. Plaster Stadium,17500.0,Springfield,MO,False,False,False,,50,214,735,147,101,93,194
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Michigan State,Maryland,,,False,Spartan Stadium,75005.0,East Lansing,MI,True,False,True,,142,185,204,105,301,32,105
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Illinois,Northwestern,16.0,,False,Memorial Stadium,60670.0,Champaign,IL,False,True,True,,126,194,792,175,107,37,96
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Rutgers,Penn State,,5.0,False,SHI Stadium,52454.0,Piscataway,NJ,False,False,True,,130,84,943,55,361,23,193
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,USC,UCLA,,,False,Los Angeles Memorial Coliseum,77500.0,Los Angeles,CA,False,True,True,,128,235,810,54,102,54,142
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Minnesota,Wisconsin,,,False,Huntington Bank Stadium,50805.0,Minneapolis,MN,False,True,True,,66,232,838,77,150,26,91
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Miami (OH),Ball State,,,False,,,,,False,False,True,,75,72,322,72,334,31,172
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Central Michigan,Toledo,,,False,Kramer/Deromedi Field at Kelly/Shorts Stadium,30255.0,Mount Pleasant,MI,False,False,True,,110,75,453,104,325,41,178
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,South Florida,Rice,,,False,Raymond James Stadium,65857.0,Tampa,FL,False,False,True,,102,119,661,91,391,62,164
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Florida Atlantic,East Carolina,,,False,Howard Schnellenberger Field at Flagler Credit Union Stadium,30000.0,Boca Raton,FL,False,False,True,,87,111,968,68,386,50,180
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Tulane,Charlotte,,,False,Benson Field at Yulman Stadium,30000.0,New Orleans,LA,False,False,True,,129,134,288,172,376,30,111
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Tulsa,UAB,,,False,Skelly Field at H. A. Chapman Stadium,30000.0,Tulsa,OK,False,False,True,,22,211,485,96,168,76,165
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,North Texas,Temple,,,False,DATCU Stadium,30850.0,Denton,TX,False,False,True,,30,131,613,108,299,70,136
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Texas State,South Alabama,,,False,Jim Wacker Field at UFCU Stadium,30000.0,San Marcos,TX,False,False,True,,80,233,996,156,352,52,148
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Southern Miss,Troy,,,False,Carlisle-Faulkner Field at M.M. Roberts Stadium,36000.0,Hattiesburg,MS,False,False,True,,107,56,772,170,295,32,146
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,NC State,North Carolina,,,False,Wayne Day Family Field at Carter–Finley Stadium,57583.0,Raleigh,NC,False,True,True,,135,217,284,140,206,71,186
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Pittsburgh,Miami,,18.0,False,Acrisure Stadium,68400.0,Pittsburgh,PA,False,False,True,,108,99,237,172,392,43,91
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Duke,Wake Forest,,,False,Brooks Field at Wallace Wade Stadium,35018.0,Durham,NC,False,True,True,,108,180,653,136,189,22,98
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,California,SMU,,12.0,False,California Memorial Stadium,62717.0,Berkeley,CA,False,False,True,,90,203,855,102,371,38,82
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Syracuse,Boston College,20.0,,False,JMA Wireless Dome,42784.0,Syracuse,NY,False,False,True,,70,199,761,133,242,86,95
2025,14,regular,2025-11-29 12:00:00-05:00,Saturday,12:00 PM,South Carolina,Clemson,19.0,14.0,True,Williams–Brice Stadium,77559.0,Columbia,SC,False,True,False,,49,99,962,61,217,22,125
2025,14,regular,2025-11-29 12:00:00-05:00,Saturday,12:00 PM,Michigan,Ohio State,,1.0,False,Michigan Stadium,107601.0,Ann Arbor,MI,False,True,True,,83,129,976,99,102,83,149
2025,14,regular,2025-11-29 13:00:00-05:00,Saturday,1:00 PM,Delaware,UTEP,,,False,Delaware Stadium,18309.0,Newark,DE,False,False,False,,49,129,674,52,365,22,153
2025,14,regular,2025-11-29 14:00:00-05:00,Saturday,2:00 PM,Jacksonville State,Western Kentucky,,,False,Burgess–Snow Field at AmFirst Stadium,22500.0,Jacksonville,AL,False,False,True,,43,185,689,176,364,54,191
2025,14,regular,2025-11-29 15:00:00-05:00,Saturday,3:00 PM,New Mexico State,Middle Tennessee,,,False,Aggie Memorial Stadium,30343.0,Las Cruces,NM,False,False,True,,46,67,659,67,221,55,157
2025,14,regular,2025-11-29 15:30:00-05:00,Saturday,3:30 PM,Liberty,Kennesaw State,,,False,Arthur L. Williams Stadium,25000.0,Lynchburg,VA,False,False,True,,102,231,683,164,371,94,99
2025,14,regular,2025-11-29 18:30:00-05:00,Saturday,6:30 PM,Washington State,Oregon State,,,False,Martin Stadium,32248.0,Pullman,WA,False,False,True,,74,192,161,68,126,90,127
2025,14,regular,2025-11-29 21:00:00-05:00,Saturday,9:00 PM,Nevada,UNLV,,23.0,False,Mackay Stadium,27000.0,Reno,NV,False,True,True,,90,206,344,167,378,90,124
2025,16,regular,2025-12-13 15:00:00-05:00,Saturday,3:00 PM,Navy,Army,,21.0,False,Navy–Marine Corps Memorial Stadium,34000.0,Annapolis,MD,True,True,True,,111,142,601,71,278,89,167
